# time  numeric_E1  refQ6_E1  refQ12_E1  refQ24_E1  refQ48_E1  refQ96_E1  errQ6_E1  errQ12_E1  errQ24_E1  errQ48_E1  errQ96_E1  deltaQuadratureQ6_Q96_E1  deltaQuadratureQ12_Q96_E1  deltaQuadratureQ24_Q96_E1  deltaQuadratureQ48_Q96_E1  numeric_E2  refQ6_E2  refQ12_E2  refQ24_E2  refQ48_E2  refQ96_E2  errQ6_E2  errQ12_E2  errQ24_E2  errQ48_E2  errQ96_E2  deltaQuadratureQ6_Q96_E2  deltaQuadratureQ12_Q96_E2  deltaQuadratureQ24_Q96_E2  deltaQuadratureQ48_Q96_E2  numeric_E3  refQ6_E3  refQ12_E3  refQ24_E3  refQ48_E3  refQ96_E3  errQ6_E3  errQ12_E3  errQ24_E3  errQ48_E3  errQ96_E3  deltaQuadratureQ6_Q96_E3  deltaQuadratureQ12_Q96_E3  deltaQuadratureQ24_Q96_E3  deltaQuadratureQ48_Q96_E3  numeric_E4  refQ6_E4  refQ12_E4  refQ24_E4  refQ48_E4  refQ96_E4  errQ6_E4  errQ12_E4  errQ24_E4  errQ48_E4  errQ96_E4  deltaQuadratureQ6_Q96_E4  deltaQuadratureQ12_Q96_E4  deltaQuadratureQ24_Q96_E4  deltaQuadratureQ48_Q96_E4  numeric_E5  refQ6_E5  refQ12_E5  refQ24_E5  refQ48_E5  refQ96_E5  errQ6_E5  errQ12_E5  errQ24_E5  errQ48_E5  errQ96_E5  deltaQuadratureQ6_Q96_E5  deltaQuadratureQ12_Q96_E5  deltaQuadratureQ24_Q96_E5  deltaQuadratureQ48_Q96_E5
1.49425484e-01  -7.46134416e-09  1.60953654e-17  -6.46649682e-18  1.58264364e-18  3.59748167e-18  3.75253419e-18  7.46134417e-09  7.46134415e-09  7.46134416e-09  7.46134416e-09  7.46134416e-09  1.23428312e-17  1.02190310e-17  2.16989055e-18  1.55052520e-19  -6.16823698e-09  -1.81247874e-17  7.12118065e-18  -1.37061034e-18  -3.31712986e-18  -3.69053423e-18  6.16823697e-09  6.16823699e-09  6.16823698e-09  6.16823698e-09  6.16823698e-09  1.44342532e-17  1.08117149e-17  2.31992389e-18  3.73404366e-19  -2.45895419e-03  -3.07898114e-03  -2.45947903e-03  -2.46022626e-03  -2.46022626e-03  -2.46022626e-03  6.20026951e-04  5.24843295e-07  1.27207210e-06  1.27206933e-06  1.27206933e-06  6.18754881e-04  7.47226033e-07  2.77673717e-12  1.26634814e-16  3.79656866e-03  3.83474037e-03  3.80251296e-03  3.80251968e-03  3.80251968e-03  3.80251968e-03  3.81717127e-05  5.94430557e-06  5.95102338e-06  5.95102338e-06  5.95102338e-06  3.22206893e-05  6.71780332e-09  1.80844922e-16  5.20417043e-17  -1.12317387e-03  -1.15723206e-03  -1.12508390e-03  -1.12508393e-03  -1.12508393e-03  -1.12508393e-03  3.40581880e-05  1.91002592e-06  1.91005792e-06  1.91005792e-06  1.91005792e-06  3.21481301e-05  3.19973343e-11  2.01661604e-17  4.33680869e-19
1.49565658e-01  -7.45289920e-09  1.60963468e-17  -6.46689111e-18  1.58274014e-18  3.59770102e-18  3.75276299e-18  7.45289921e-09  7.45289919e-09  7.45289920e-09  7.45289920e-09  7.45289920e-09  1.23435838e-17  1.02196541e-17  2.17002286e-18  1.55061974e-19  -6.16739921e-09  -1.81258926e-17  7.12161486e-18  -1.37069391e-18  -3.31733212e-18  -3.69075925e-18  6.16739919e-09  6.16739921e-09  6.16739920e-09  6.16739920e-09  6.16739920e-09  1.44351333e-17  1.08123741e-17  2.32006535e-18  3.73427134e-19  -2.45910447e-03  -3.07916888e-03  -2.45962900e-03  -2.46037627e-03  -2.46037627e-03  -2.46037627e-03  6.20064406e-04  5.24525056e-07  1.27179943e-06  1.27179665e-06  1.27179665e-06  6.18792609e-04  7.47271594e-07  2.77690674e-12  1.26201133e-16  3.79680058e-03  3.83497419e-03  3.80274482e-03  3.80275154e-03  3.80275154e-03  3.80275154e-03  3.81736057e-05  5.94423352e-06  5.95095174e-06  5.95095174e-06  5.95095174e-06  3.22226540e-05  6.71821293e-09  1.80844922e-16  5.20417043e-17  -1.12324249e-03  -1.15730262e-03  -1.12515250e-03  -1.12515253e-03  -1.12515253e-03  -1.12515253e-03  3.40601302e-05  1.91000793e-06  1.91003993e-06  1.91003993e-06  1.91003993e-06  3.21500903e-05  3.19992852e-11  1.99493200e-17  4.33680869e-19
1.49705832e-01  -7.44441069e-09  1.60973281e-17  -6.46728537e-18  1.58283663e-18  3.59792036e-18  3.75299178e-18  7.44441071e-09  7.44441069e-09  7.44441069e-09  7.44441070e-09  7.44441070e-09  1.23443363e-17  1.02202772e-17  2.17015515e-18  1.55071427e-19  -6.16653401e-09  -1.81269977e-17  7.12204903e-18  -1.37077747e-18  -3.31753436e-18  -3.69098427e-18  6.16653399e-09  6.16653401e-09  6.16653400e-09  6.16653400e-09  6.16653400e-09  1.44360134e-17  1.08130333e-17  2.32020679e-18  3.73449900e-19  -2.45925474e-03  -3.07935660e-03  -2.45977895e-03  -2.46052627e-03  -2.46052627e-03  -2.46052627e-03  6.20101859e-04  5.24206729e-07  1.27152666e-06  1.27152388e-06  1.27152388e-06  6.18830335e-04  7.47317153e-07  2.77707588e-12  1.26634814e-16  3.79703250e-03  3.83520799e-03  3.80297666e-03  3.80298338e-03  3.80298338e-03  3.80298338e-03  3.81754985e-05  5.94416138e-06  5.95088000e-06  5.95088000e-06  5.95088000e-06  3.22246185e-05  6.71862252e-09  1.80844922e-16  5.20417043e-17  -1.12331110e-03  -1.15737318e-03  -1.12522109e-03  -1.12522113e-03  -1.12522113e-03  -1.12522113e-03  3.40620723e-05  1.90998992e-06  1.91002192e-06  1.91002192e-06  1.91002192e-06  3.21520503e-05  3.20012361e-11  1.99493200e-17  4.33680869e-19
1.49846006e-01  -7.43588005e-09  1.60983094e-17  -6.46767961e-18  1.58293312e-18  3.59813968e-18  3.75322056e-18  7.43588007e-09  7.43588005e-09  7.43588005e-09  7.43588006e-09  7.43588006e-09  1.23450888e-17  1.02209002e-17  2.17028744e-18  1.55080880e-19  -6.16564229e-09  -1.81281027e-17  7.12248319e-18  -1.37086104e-18  -3.31773660e-18  -3.69120926e-18  6.16564227e-09  6.16564230e-09  6.16564229e-09  6.16564229e-09  6.16564229e-09  1.44368934e-17  1.08136925e-17  2.32034823e-18  3.73472666e-19  -2.45940501e-03  -3.07954432e-03  -2.45992890e-03  -2.46067626e-03  -2.46067626e-03  -2.46067626e-03  6.20139309e-04  5.23888311e-07  1.27125380e-06  1.27125102e-06  1.27125102e-06  6.18868058e-04  7.47362708e-07  2.77724501e-12  1.26634814e-16  3.79726439e-03  3.83544179e-03  3.80320848e-03  3.80321520e-03  3.80321520e-03  3.80321520e-03  3.81773910e-05  5.94408914e-06  5.95080817e-06  5.95080817e-06  5.95080817e-06  3.22265828e-05  6.71903208e-09  1.81278603e-16  5.24753851e-17  -1.12337971e-03  -1.15744373e-03  -1.12528969e-03  -1.12528972e-03  -1.12528972e-03  -1.12528972e-03  3.40640142e-05  1.90997190e-06  1.91000390e-06  1.91000390e-06  1.91000390e-06  3.21540103e-05  3.20031870e-11  1.99493200e-17  4.33680869e-19
1.49986180e-01  -7.42730638e-09  1.60992906e-17  -6.46807383e-18  1.58302960e-18  3.59835900e-18  3.75344933e-18  7.42730639e-09  7.42730637e-09  7.42730638e-09  7.42730638e-09  7.42730638e-09  1.23458413e-17  1.02215232e-17  2.17041973e-18  1.55090333e-19  -6.16472414e-09  -1.81292076e-17  7.12291731e-18  -1.37094459e-18  -3.31793882e-18  -3.69143425e-18  6.16472412e-09  6.16472415e-09  6.16472414e-09  6.16472414e-09  6.16472414e-09  1.44377733e-17  1.08143516e-17  2.32048966e-18  3.73495429e-19  -2.45955526e-03  -3.07973202e-03  -2.46007883e-03  -2.46082624e-03  -2.46082624e-03  -2.46082624e-03  6.20176757e-04  5.23569806e-07  1.27098084e-06  1.27097807e-06  1.27097807e-06  6.18905779e-04  7.47408261e-07  2.77741458e-12  1.26201133e-16  3.79749628e-03  3.83567556e-03  3.80344029e-03  3.80344701e-03  3.80344701e-03  3.80344701e-03  3.81792834e-05  5.94401681e-06  5.95073625e-06  5.95073625e-06  5.95073625e-06  3.22285471e-05  6.71944161e-09  1.80844922e-16  5.20417043e-17  -1.12344832e-03  -1.15751428e-03  -1.12535827e-03  -1.12535831e-03  -1.12535831e-03  -1.12535831e-03  3.40659560e-05  1.90995386e-06  1.90998587e-06  1.90998587e-06  1.90998587e-06  3.21559701e-05  3.20051377e-11  1.99493200e-17  4.33680869e-19
1.50126354e-01  -7.41868927e-09  1.61002718e-17  -6.46846802e-18  1.58312608e-18  3.59857829e-18  3.75367808e-18  7.41868929e-09  7.41868927e-09  7.41868928e-09  7.41868928e-09  7.41868928e-09  1.23465937e-17  1.02221461e-17  2.17055200e-18  1.55099785e-19  -6.16377804e-09  -1.81303125e-17  7.12335141e-18  -1.37102814e-18  -3.31814103e-18  -3.69165922e-18  6.16377802e-09  6.16377804e-09  6.16377804e-09  6.16377803e-09  6.16377803e-09  1.44386532e-17  1.08150106e-17  2.32063108e-18  3.73518192e-19  -2.45970551e-03  -3.07991971e-03  -2.46022876e-03  -2.46097622e-03  -2.46097621e-03  -2.46097621e-03  6.20214203e-04  5.23251212e-07  1.27070780e-06  1.27070502e-06  1.27070502e-06  6.18943498e-04  7.47453811e-07  2.77758372e-12  1.26634814e-16  3.79772815e-03  3.83590932e-03  3.80367209e-03  3.80367881e-03  3.80367881e-03  3.80367881e-03  3.81811755e-05  5.94394438e-06  5.95066423e-06  5.95066423e-06  5.95066423e-06  3.22305112e-05  6.71985112e-09  1.80844922e-16  5.20417043e-17  -1.12351692e-03  -1.15758482e-03  -1.12542686e-03  -1.12542689e-03  -1.12542689e-03  -1.12542689e-03  3.40678977e-05  1.90993582e-06  1.90996783e-06  1.90996783e-06  1.90996783e-06  3.21579299e-05  3.20070880e-11  1.99493200e-17  4.33680869e-19
1.50266528e-01  -7.41002991e-09  1.61012529e-17  -6.46886218e-18  1.58322255e-18  3.59879758e-18  3.75390682e-18  7.41002992e-09  7.41002990e-09  7.41002991e-09  7.41002991e-09  7.41002991e-09  1.23473461e-17  1.02227690e-17  2.17068427e-18  1.55109236e-19  -6.16280543e-09  -1.81314173e-17  7.12378549e-18  -1.37111169e-18  -3.31834322e-18  -3.69188418e-18  6.16280541e-09  6.16280544e-09  6.16280543e-09  6.16280543e-09  6.16280543e-09  1.44395331e-17  1.08156697e-17  2.32077249e-18  3.73540953e-19  -2.45985575e-03  -3.08010739e-03  -2.46037868e-03  -2.46112618e-03  -2.46112618e-03  -2.46112618e-03  6.20251646e-04  5.22932529e-07  1.27043466e-06  1.27043189e-06  1.27043189e-06  6.18981214e-04  7.47499359e-07  2.77775285e-12  1.26201133e-16  3.79796000e-03  3.83614307e-03  3.80390388e-03  3.80391060e-03  3.80391060e-03  3.80391060e-03  3.81830674e-05  5.94387185e-06  5.95059211e-06  5.95059211e-06  5.95059211e-06  3.22324753e-05  6.72026061e-09  1.80844922e-16  5.20417043e-17  -1.12358552e-03  -1.15765536e-03  -1.12549544e-03  -1.12549547e-03  -1.12549547e-03  -1.12549547e-03  3.40698392e-05  1.90991776e-06  1.90994977e-06  1.90994977e-06  1.90994977e-06  3.21598894e-05  3.20090386e-11  1.99493200e-17  4.33680869e-19
1.50406702e-01  -7.40132717e-09  1.61022339e-17  -6.46925633e-18  1.58331901e-18  3.59901685e-18  3.75413554e-18  7.40132718e-09  7.40132716e-09  7.40132717e-09  7.40132717e-09  7.40132717e-09  1.23480984e-17  1.02233919e-17  2.17081652e-18  1.55118687e-19  -6.16180558e-09  -1.81325220e-17  7.12421953e-18  -1.37119523e-18  -3.31854541e-18  -3.69210912e-18  6.16180556e-09  6.16180559e-09  6.16180558e-09  6.16180558e-09  6.16180558e-09  1.44404129e-17  1.08163287e-17  2.32091389e-18  3.73563712e-19  -2.46000597e-03  -3.08029506e-03  -2.46052859e-03  -2.46127614e-03  -2.46127613e-03  -2.46127613e-03  6.20289087e-04  5.22613757e-07  1.27016144e-06  1.27015866e-06  1.27015866e-06  6.19018928e-04  7.47544903e-07  2.77792199e-12  1.26634814e-16  3.79819184e-03  3.83637680e-03  3.80413564e-03  3.80414236e-03  3.80414236e-03  3.80414236e-03  3.81849591e-05  5.94379923e-06  5.95051990e-06  5.95051990e-06  5.95051990e-06  3.22344392e-05  6.72067007e-09  1.80844922e-16  5.20417043e-17  -1.12365411e-03  -1.15772589e-03  -1.12556401e-03  -1.12556405e-03  -1.12556405e-03  -1.12556405e-03  3.40717806e-05  1.90989970e-06  1.90993171e-06  1.90993171e-06  1.90993171e-06  3.21618489e-05  3.20109889e-11  1.99493200e-17  4.33680869e-19
1.50546876e-01  -7.39258126e-09  1.61032149e-17  -6.46965045e-18  1.58341547e-18  3.59923611e-18  3.75436425e-18  7.39258128e-09  7.39258126e-09  7.39258126e-09  7.39258127e-09  7.39258127e-09  1.23488506e-17  1.02240147e-17  2.17094878e-18  1.55128137e-19  -6.16077900e-09  -1.81336267e-17  7.12465355e-18  -1.37127876e-18  -3.31874758e-18  -3.69233405e-18  6.16077898e-09  6.16077901e-09  6.16077900e-09  6.16077899e-09  6.16077899e-09  1.44412926e-17  1.08169876e-17  2.32105529e-18  3.73586470e-19  -2.46015619e-03  -3.08048272e-03  -2.46067849e-03  -2.46142608e-03  -2.46142608e-03  -2.46142608e-03  6.20326525e-04  5.22294897e-07  1.26988812e-06  1.26988534e-06  1.26988534e-06  6.19056640e-04  7.47590445e-07  2.77809156e-12  1.26201133e-16  3.79842367e-03  3.83661052e-03  3.80436740e-03  3.80437412e-03  3.80437412e-03  3.80437412e-03  3.81868505e-05  5.94372652e-06  5.95044760e-06  5.95044760e-06  5.95044760e-06  3.22364029e-05  6.72107950e-09  1.80844922e-16  5.20417043e-17  -1.12372270e-03  -1.15779642e-03  -1.12563258e-03  -1.12563262e-03  -1.12563262e-03  -1.12563262e-03  3.40737219e-05  1.90988162e-06  1.90991363e-06  1.90991363e-06  1.90991363e-06  3.21638083e-05  3.20129390e-11  1.99493200e-17  4.33680869e-19
1.50687050e-01  -7.38379230e-09  1.61041958e-17  -6.47004454e-18  1.58351192e-18  3.59945536e-18  3.75459294e-18  7.38379232e-09  7.38379229e-09  7.38379230e-09  7.38379230e-09  7.38379230e-09  1.23496029e-17  1.02246375e-17  2.17108102e-18  1.55137586e-19  -6.15972468e-09  -1.81347313e-17  7.12508755e-18  -1.37136230e-18  -3.31894974e-18  -3.69255897e-18  6.15972466e-09  6.15972469e-09  6.15972468e-09  6.15972468e-09  6.15972468e-09  1.44421723e-17  1.08176465e-17  2.32119667e-18  3.73609227e-19  -2.46030640e-03  -3.08067036e-03  -2.46082838e-03  -2.46157602e-03  -2.46157601e-03  -2.46157601e-03  6.20363961e-04  5.21975948e-07  1.26961471e-06  1.26961193e-06  1.26961193e-06  6.19094349e-04  7.47635984e-07  2.77826069e-12  1.26634814e-16  3.79865549e-03  3.83684423e-03  3.80459914e-03  3.80460586e-03  3.80460586e-03  3.80460586e-03  3.81887418e-05  5.94365371e-06  5.95037520e-06  5.95037520e-06  5.95037520e-06  3.22383666e-05  6.72148891e-09  1.80844922e-16  5.20417043e-17  -1.12379129e-03  -1.15786695e-03  -1.12570115e-03  -1.12570118e-03  -1.12570118e-03  -1.12570118e-03  3.40756631e-05  1.90986353e-06  1.90989554e-06  1.90989554e-06  1.90989554e-06  3.21657675e-05  3.20148890e-11  1.99493200e-17  4.33680869e-19
1.50827224e-01  -7.37496042e-09  1.61051767e-17  -6.47043861e-18  1.58360837e-18  3.59967459e-18  3.75482162e-18  7.37496043e-09  7.37496041e-09  7.37496042e-09  7.37496042e-09  7.37496042e-09  1.23503550e-17  1.02252602e-17  2.17121325e-18  1.55147035e-19  -6.15864441e-09  -1.81358358e-17  7.12552152e-18  -1.37144582e-18  -3.31915189e-18  -3.69278387e-18  6.15864439e-09  6.15864441e-09  6.15864441e-09  6.15864440e-09  6.15864440e-09  1.44430519e-17  1.08183054e-17  2.32133805e-18  3.73631983e-19  -2.46045660e-03  -3.08085800e-03  -2.46097826e-03  -2.46172594e-03  -2.46172594e-03  -2.46172594e-03  6.20401395e-04  5.21656912e-07  1.26934121e-06  1.26933843e-06  1.26933843e-06  6.19132056e-04  7.47681520e-07  2.77842983e-12  1.26634814e-16  3.79888729e-03  3.83707792e-03  3.80483087e-03  3.80483759e-03  3.80483759e-03  3.80483759e-03  3.81906328e-05  5.94358080e-06  5.95030270e-06  5.95030270e-06  5.95030270e-06  3.22403301e-05  6.72189830e-09  1.80844922e-16  5.20417043e-17  -1.12385987e-03  -1.15793747e-03  -1.12576971e-03  -1.12576975e-03  -1.12576975e-03  -1.12576975e-03  3.40776041e-05  1.90984543e-06  1.90987744e-06  1.90987744e-06  1.90987744e-06  3.21677266e-05  3.20168390e-11  1.99493200e-17  4.33680869e-19
1.50967398e-01  -7.36608504e-09  1.61061575e-17  -6.47083266e-18  1.58370481e-18  3.59989381e-18  3.75505029e-18  7.36608506e-09  7.36608503e-09  7.36608504e-09  7.36608504e-09  7.36608504e-09  1.23511072e-17  1.02258829e-17  2.17134548e-18  1.55156484e-19  -6.15753583e-09  -1.81369403e-17  7.12595546e-18  -1.37152934e-18  -3.31935402e-18  -3.69300876e-18  6.15753581e-09  6.15753584e-09  6.15753583e-09  6.15753583e-09  6.15753583e-09  1.44439315e-17  1.08189642e-17  2.32147942e-18  3.73654737e-19  -2.46060679e-03  -3.08104562e-03  -2.46112813e-03  -2.46187586e-03  -2.46187586e-03  -2.46187586e-03  6.20438826e-04  5.21337789e-07  1.26906762e-06  1.26906484e-06  1.26906484e-06  6.19169761e-04  7.47727054e-07  2.77859897e-12  1.26201133e-16  3.79911907e-03  3.83731159e-03  3.80506258e-03  3.80506930e-03  3.80506930e-03  3.80506930e-03  3.81925237e-05  5.94350780e-06  5.95023011e-06  5.95023011e-06  5.95023011e-06  3.22422936e-05  6.72230766e-09  1.81278603e-16  5.24753851e-17  -1.12392845e-03  -1.15800799e-03  -1.12583827e-03  -1.12583831e-03  -1.12583831e-03  -1.12583831e-03  3.40795450e-05  1.90982731e-06  1.90985933e-06  1.90985933e-06  1.90985933e-06  3.21696856e-05  3.20187889e-11  1.99493200e-17  4.33680869e-19
1.51107572e-01  -7.35716672e-09  1.61071382e-17  -6.47122668e-18  1.58380125e-18  3.60011301e-18  3.75527894e-18  7.35716674e-09  7.35716671e-09  7.35716672e-09  7.35716672e-09  7.35716672e-09  1.23518593e-17  1.02265056e-17  2.17147769e-18  1.55165931e-19  -6.15640093e-09  -1.81380447e-17  7.12638937e-18  -1.37161286e-18  -3.31955614e-18  -3.69323363e-18  6.15640091e-09  6.15640094e-09  6.15640093e-09  6.15640093e-09  6.15640093e-09  1.44448110e-17  1.08196230e-17  2.32162078e-18  3.73677489e-19  -2.46075698e-03  -3.08123323e-03  -2.46127800e-03  -2.46202577e-03  -2.46202577e-03  -2.46202577e-03  6.20476255e-04  5.21018577e-07  1.26879394e-06  1.26879116e-06  1.26879116e-06  6.19207464e-04  7.47772584e-07  2.77876810e-12  1.26634814e-16  3.79935084e-03  3.83754526e-03  3.80529428e-03  3.80530100e-03  3.80530100e-03  3.80530100e-03  3.81944143e-05  5.94343471e-06  5.95015743e-06  5.95015743e-06  5.95015743e-06  3.22442569e-05  6.72271700e-09  1.80844922e-16  5.20417043e-17  -1.12399702e-03  -1.15807851e-03  -1.12590683e-03  -1.12590686e-03  -1.12590686e-03  -1.12590686e-03  3.40814857e-05  1.90980919e-06  1.90984121e-06  1.90984121e-06  1.90984121e-06  3.21716445e-05  3.20207385e-11  1.99493200e-17  4.33680869e-19
1.51247746e-01  -7.34820517e-09  1.61081189e-17  -6.47162068e-18  1.58389768e-18  3.60033220e-18  3.75550758e-18  7.34820518e-09  7.34820516e-09  7.34820517e-09  7.34820517e-09  7.34820517e-09  1.23526113e-17  1.02271283e-17  2.17160990e-18  1.55175379e-19  -6.15523809e-09  -1.81391490e-17  7.12682326e-18  -1.37169637e-18  -3.31975825e-18  -3.69345850e-18  6.15523807e-09  6.15523810e-09  6.15523809e-09  6.15523809e-09  6.15523809e-09  1.44456905e-17  1.08202818e-17  2.32176213e-18  3.73700240e-19  -2.46090715e-03  -3.08142083e-03  -2.46142785e-03  -2.46217567e-03  -2.46217567e-03  -2.46217567e-03  6.20513682e-04  5.20699276e-07  1.26852017e-06  1.26851739e-06  1.26851739e-06  6.19245164e-04  7.47818112e-07  2.77893724e-12  1.26634814e-16  3.79958260e-03  3.83777890e-03  3.80552596e-03  3.80553268e-03  3.80553268e-03  3.80553268e-03  3.81963047e-05  5.94336152e-06  5.95008464e-06  5.95008464e-06  5.95008464e-06  3.22462201e-05  6.72312631e-09  1.81278603e-16  5.24753851e-17  -1.12406559e-03  -1.15814901e-03  -1.12597538e-03  -1.12597541e-03  -1.12597541e-03  -1.12597541e-03  3.40834264e-05  1.90979105e-06  1.90982307e-06  1.90982307e-06  1.90982307e-06  3.21736033e-05  3.20226881e-11  1.99493200e-17  4.33680869e-19
1.51387920e-01  -7.33920036e-09  1.61090995e-17  -6.47201466e-18  1.58399410e-18  3.60055138e-18  3.75573621e-18  7.33920038e-09  7.33920036e-09  7.33920036e-09  7.33920037e-09  7.33920037e-09  1.23533633e-17  1.02277509e-17  2.17174211e-18  1.55184825e-19  -6.15404839e-09  -1.81402532e-17  7.12725712e-18  -1.37177987e-18  -3.31996035e-18  -3.69368334e-18  6.15404837e-09  6.15404840e-09  6.15404839e-09  6.15404839e-09  6.15404839e-09  1.44465699e-17  1.08209405e-17  2.32190347e-18  3.73722990e-19  -2.46105731e-03  -3.08160842e-03  -2.46157769e-03  -2.46232556e-03  -2.46232556e-03  -2.46232556e-03  6.20551106e-04  5.20379889e-07  1.26824631e-06  1.26824353e-06  1.26824353e-06  6.19282862e-04  7.47863637e-07  2.77910637e-12  1.26634814e-16  3.79981434e-03  3.83801254e-03  3.80575763e-03  3.80576436e-03  3.80576436e-03  3.80576436e-03  3.81981949e-05  5.94328823e-06  5.95001177e-06  5.95001177e-06  5.95001177e-06  3.22481831e-05  6.72353559e-09  1.80844922e-16  5.20417043e-17  -1.12413415e-03  -1.15821952e-03  -1.12604393e-03  -1.12604396e-03  -1.12604396e-03  -1.12604396e-03  3.40853669e-05  1.90977290e-06  1.90980493e-06  1.90980493e-06  1.90980493e-06  3.21755619e-05  3.20246375e-11  1.99493200e-17  4.33680869e-19
1.51528094e-01  -7.33015190e-09  1.61100801e-17  -6.47240861e-18  1.58409052e-18  3.60077055e-18  3.75596482e-18  7.33015191e-09  7.33015189e-09  7.33015190e-09  7.33015190e-09  7.33015190e-09  1.23541152e-17  1.02283734e-17  2.17187430e-18  1.55194271e-19  -6.15283094e-09  -1.81413574e-17  7.12769096e-18  -1.37186337e-18  -3.32016244e-18  -3.69390818e-18  6.15283092e-09  6.15283095e-09  6.15283094e-09  6.15283094e-09  6.15283094e-09  1.44474493e-17  1.08215991e-17  2.32204481e-18  3.73745739e-19  -2.46120747e-03  -3.08179600e-03  -2.46172753e-03  -2.46247544e-03  -2.46247544e-03  -2.46247544e-03  6.20588527e-04  5.20060414e-07  1.26797235e-06  1.26796957e-06  1.26796957e-06  6.19320558e-04  7.47909160e-07  2.77927551e-12  1.26634814e-16  3.80004607e-03  3.83824616e-03  3.80598929e-03  3.80599601e-03  3.80599601e-03  3.80599601e-03  3.82000849e-05  5.94321485e-06  5.94993880e-06  5.94993880e-06  5.94993880e-06  3.22501461e-05  6.72394485e-09  1.81278603e-16  5.20417043e-17  -1.12420271e-03  -1.15829002e-03  -1.12611247e-03  -1.12611250e-03  -1.12611250e-03  -1.12611250e-03  3.40873072e-05  1.90975474e-06  1.90978677e-06  1.90978677e-06  1.90978677e-06  3.21775205e-05  3.20265869e-11  1.99493200e-17  4.33680869e-19
1.51668268e-01  -7.32106025e-09  1.61110606e-17  -6.47280253e-18  1.58418693e-18  3.60098970e-18  3.75619342e-18  7.32106027e-09  7.32106024e-09  7.32106025e-09  7.32106025e-09  7.32106025e-09  1.23548671e-17  1.02289959e-17  2.17200649e-18  1.55203717e-19  -6.15158649e-09  -1.81424616e-17  7.12812477e-18  -1.37194687e-18  -3.32036451e-18  -3.69413300e-18  6.15158647e-09  6.15158650e-09  6.15158649e-09  6.15158649e-09  6.15158649e-09  1.44483286e-17  1.08222578e-17  2.32218613e-18  3.73768486e-19  -2.46135762e-03  -3.08198356e-03  -2.46187736e-03  -2.46262532e-03  -2.46262531e-03  -2.46262531e-03  6.20625947e-04  5.19740851e-07  1.26769831e-06  1.26769553e-06  1.26769553e-06  6.19358251e-04  7.47954679e-07  2.77944464e-12  1.26634814e-16  3.80027779e-03  3.83847976e-03  3.80622093e-03  3.80622765e-03  3.80622765e-03  3.80622765e-03  3.82019746e-05  5.94314137e-06  5.94986573e-06  5.94986573e-06  5.94986573e-06  3.22521089e-05  6.72435409e-09  1.81278603e-16  5.24753851e-17  -1.12427127e-03  -1.15836052e-03  -1.12618101e-03  -1.12618104e-03  -1.12618104e-03  -1.12618104e-03  3.40892475e-05  1.90973657e-06  1.90976860e-06  1.90976860e-06  1.90976860e-06  3.21794789e-05  3.20285361e-11  1.99493200e-17  4.33680869e-19
1.51808442e-01  -7.31192524e-09  1.61120410e-17  -6.47319644e-18  1.58428334e-18  3.60120884e-18  3.75642200e-18  7.31192525e-09  7.31192523e-09  7.31192524e-09  7.31192524e-09  7.31192524e-09  1.23556190e-17  1.02296184e-17  2.17213866e-18  1.55213162e-19  -6.15031465e-09  -1.81435656e-17  7.12855855e-18  -1.37203036e-18  -3.32056657e-18  -3.69435780e-18  6.15031463e-09  6.15031466e-09  6.15031465e-09  6.15031465e-09  6.15031465e-09  1.44492078e-17  1.08229164e-17  2.32232745e-18  3.73791232e-19  -2.46150775e-03  -3.08217112e-03  -2.46202718e-03  -2.46277518e-03  -2.46277518e-03  -2.46277518e-03  6.20663364e-04  5.19421203e-07  1.26742418e-06  1.26742140e-06  1.26742140e-06  6.19395942e-04  7.48000196e-07  2.77961378e-12  1.26634814e-16  3.80050949e-03  3.83871335e-03  3.80645256e-03  3.80645928e-03  3.80645928e-03  3.80645928e-03  3.82038642e-05  5.94306780e-06  5.94979257e-06  5.94979257e-06  5.94979257e-06  3.22540716e-05  6.72476330e-09  1.81278603e-16  5.20417043e-17  -1.12433982e-03  -1.15843101e-03  -1.12624954e-03  -1.12624957e-03  -1.12624957e-03  -1.12624957e-03  3.40911876e-05  1.90971839e-06  1.90975042e-06  1.90975042e-06  1.90975042e-06  3.21814371e-05  3.20304850e-11  1.99493200e-17  4.33680869e-19
