# time  field_L1  field_L2  field_Linf  numeric_E_left  exact_E_left  error_E_left  numeric_E_right  exact_E_right  error_E_right  numeric_E_body  exact_E_body  error_E_body
1.48163918e-01  1.94664891e-04  2.52241464e-04  3.90396038e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37871467e+00  2.38181240e+00  3.09773185e-03  2.59532711e+00  2.59842452e+00  3.09740809e-03
1.48304092e-01  1.94673524e-04  2.52252771e-04  3.90414028e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37880715e+00  2.38190490e+00  3.09774984e-03  2.59541959e+00  2.59851702e+00  3.09742608e-03
1.48444266e-01  1.94682156e-04  2.52264078e-04  3.90432017e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37889962e+00  2.38199739e+00  3.09776783e-03  2.59551206e+00  2.59860951e+00  3.09744407e-03
1.48584440e-01  1.94690790e-04  2.52275386e-04  3.90450008e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37899209e+00  2.38208988e+00  3.09778582e-03  2.59560453e+00  2.59870200e+00  3.09746206e-03
1.48724614e-01  1.94699422e-04  2.52286692e-04  3.90467997e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37908456e+00  2.38218236e+00  3.09780381e-03  2.59569700e+00  2.59879448e+00  3.09748005e-03
1.48864788e-01  1.94708054e-04  2.52297999e-04  3.90485986e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37917702e+00  2.38227484e+00  3.09782180e-03  2.59578946e+00  2.59888696e+00  3.09749804e-03
1.49004962e-01  1.94716686e-04  2.52309304e-04  3.90503973e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37926947e+00  2.38236731e+00  3.09783978e-03  2.59588191e+00  2.59897943e+00  3.09751603e-03
1.49145136e-01  1.94725318e-04  2.52320611e-04  3.90521962e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37936192e+00  2.38245977e+00  3.09785777e-03  2.59597436e+00  2.59907189e+00  3.09753402e-03
1.49285310e-01  1.94733949e-04  2.52331916e-04  3.90539947e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37945436e+00  2.38255223e+00  3.09787576e-03  2.59606680e+00  2.59916435e+00  3.09755200e-03
1.49425484e-01  1.94742580e-04  2.52343220e-04  3.90557933e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37954679e+00  2.38264469e+00  3.09789374e-03  2.59615923e+00  2.59925680e+00  3.09756999e-03
1.49565658e-01  1.94751211e-04  2.52354525e-04  3.90575918e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37963922e+00  2.38273714e+00  3.09791173e-03  2.59625167e+00  2.59934925e+00  3.09758797e-03
1.49705832e-01  1.94759842e-04  2.52365829e-04  3.90593903e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37973165e+00  2.38282958e+00  3.09792971e-03  2.59634409e+00  2.59944170e+00  3.09760596e-03
1.49846006e-01  1.94768472e-04  2.52377132e-04  3.90611886e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37982407e+00  2.38292202e+00  3.09794770e-03  2.59643651e+00  2.59953413e+00  3.09762394e-03
1.49986180e-01  1.94777103e-04  2.52388437e-04  3.90629871e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.37991648e+00  2.38301445e+00  3.09796568e-03  2.59652892e+00  2.59962656e+00  3.09764193e-03
1.50126354e-01  1.94785733e-04  2.52399740e-04  3.90647853e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38000889e+00  2.38310687e+00  3.09798366e-03  2.59662133e+00  2.59971899e+00  3.09765991e-03
1.50266528e-01  1.94794362e-04  2.52411042e-04  3.90665834e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38010129e+00  2.38319929e+00  3.09800164e-03  2.59671373e+00  2.59981141e+00  3.09767789e-03
1.50406702e-01  1.94802992e-04  2.52422344e-04  3.90683816e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38019369e+00  2.38329171e+00  3.09801963e-03  2.59680613e+00  2.59990382e+00  3.09769587e-03
1.50546876e-01  1.94811622e-04  2.52433648e-04  3.90701798e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38028608e+00  2.38338412e+00  3.09803761e-03  2.59689852e+00  2.59999623e+00  3.09771385e-03
1.50687050e-01  1.94820250e-04  2.52444949e-04  3.90719778e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38037846e+00  2.38347652e+00  3.09805559e-03  2.59699090e+00  2.60008864e+00  3.09773183e-03
1.50827224e-01  1.94828880e-04  2.52456251e-04  3.90737759e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38047084e+00  2.38356892e+00  3.09807357e-03  2.59708328e+00  2.60018103e+00  3.09774981e-03
1.50967398e-01  1.94837508e-04  2.52467551e-04  3.90755736e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38056322e+00  2.38366131e+00  3.09809155e-03  2.59717566e+00  2.60027343e+00  3.09776779e-03
1.51107572e-01  1.94846136e-04  2.52478852e-04  3.90773715e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38065559e+00  2.38375369e+00  3.09810952e-03  2.59726803e+00  2.60036581e+00  3.09778577e-03
1.51247746e-01  1.94854765e-04  2.52490154e-04  3.90791694e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38074795e+00  2.38384608e+00  3.09812750e-03  2.59736039e+00  2.60045819e+00  3.09780375e-03
1.51387920e-01  1.94863392e-04  2.52501454e-04  3.90809671e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38084031e+00  2.38393845e+00  3.09814548e-03  2.59745275e+00  2.60055057e+00  3.09782173e-03
1.51528094e-01  1.94872020e-04  2.52512753e-04  3.90827647e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38093266e+00  2.38403082e+00  3.09816346e-03  2.59754510e+00  2.60064294e+00  3.09783970e-03
1.51668268e-01  1.94880647e-04  2.52524052e-04  3.90845622e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38102500e+00  2.38412318e+00  3.09818143e-03  2.59763744e+00  2.60073530e+00  3.09785768e-03
1.51808442e-01  1.94889274e-04  2.52535352e-04  3.90863598e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38111734e+00  2.38421554e+00  3.09819941e-03  2.59772978e+00  2.60082766e+00  3.09787565e-03
1.51948616e-01  1.94897901e-04  2.52546651e-04  3.90881573e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38120968e+00  2.38430789e+00  3.09821738e-03  2.59782212e+00  2.60092001e+00  3.09789363e-03
1.52088790e-01  1.94906528e-04  2.52557950e-04  3.90899549e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38130201e+00  2.38440024e+00  3.09823536e-03  2.59791445e+00  2.60101236e+00  3.09791160e-03
1.52228964e-01  1.94915154e-04  2.52569247e-04  3.90917520e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38139433e+00  2.38449258e+00  3.09825333e-03  2.59800677e+00  2.60110470e+00  3.09792958e-03
1.52369138e-01  1.94923781e-04  2.52580546e-04  3.90935494e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38148665e+00  2.38458492e+00  3.09827130e-03  2.59809909e+00  2.60119704e+00  3.09794755e-03
1.52509312e-01  1.94932406e-04  2.52591842e-04  3.90953465e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38157896e+00  2.38467725e+00  3.09828927e-03  2.59819140e+00  2.60128937e+00  3.09796552e-03
1.52649486e-01  1.94941032e-04  2.52603141e-04  3.90971438e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38167127e+00  2.38476957e+00  3.09830725e-03  2.59828371e+00  2.60138169e+00  3.09798349e-03
1.52789660e-01  1.94949657e-04  2.52614436e-04  3.90989408e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38176357e+00  2.38486189e+00  3.09832522e-03  2.59837601e+00  2.60147401e+00  3.09800146e-03
1.52929834e-01  1.94958282e-04  2.52625733e-04  3.91007379e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38185586e+00  2.38495421e+00  3.09834319e-03  2.59846830e+00  2.60156632e+00  3.09801943e-03
1.53070008e-01  1.94966907e-04  2.52637028e-04  3.91025347e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38194815e+00  2.38504651e+00  3.09836116e-03  2.59856059e+00  2.60165863e+00  3.09803740e-03
1.53210182e-01  1.94975531e-04  2.52648324e-04  3.91043317e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38204044e+00  2.38513882e+00  3.09837913e-03  2.59865288e+00  2.60175093e+00  3.09805537e-03
1.53350356e-01  1.94984156e-04  2.52659620e-04  3.91061286e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38213271e+00  2.38523111e+00  3.09839710e-03  2.59874516e+00  2.60184323e+00  3.09807334e-03
1.53490530e-01  1.94992780e-04  2.52670915e-04  3.91079253e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38222499e+00  2.38532340e+00  3.09841506e-03  2.59883743e+00  2.60193552e+00  3.09809131e-03
1.53630704e-01  1.95001404e-04  2.52682210e-04  3.91097220e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38231725e+00  2.38541569e+00  3.09843303e-03  2.59892970e+00  2.60202781e+00  3.09810928e-03
1.53770878e-01  1.95010028e-04  2.52693504e-04  3.91115187e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38240952e+00  2.38550797e+00  3.09845100e-03  2.59902196e+00  2.60212009e+00  3.09812724e-03
1.53911052e-01  1.95018651e-04  2.52704798e-04  3.91133153e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38250177e+00  2.38560024e+00  3.09846896e-03  2.59911421e+00  2.60221236e+00  3.09814521e-03
1.54051226e-01  1.95027274e-04  2.52716091e-04  3.91151117e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38259402e+00  2.38569251e+00  3.09848693e-03  2.59920646e+00  2.60230463e+00  3.09816317e-03
1.54191400e-01  1.95035897e-04  2.52727385e-04  3.91169083e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38268627e+00  2.38578477e+00  3.09850489e-03  2.59929871e+00  2.60239689e+00  3.09818114e-03
1.54331574e-01  1.95044520e-04  2.52738678e-04  3.91187047e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38277851e+00  2.38587703e+00  3.09852286e-03  2.59939095e+00  2.60248915e+00  3.09819910e-03
1.54471748e-01  1.95053143e-04  2.52749971e-04  3.91205010e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38287074e+00  2.38596928e+00  3.09854082e-03  2.59948318e+00  2.60258140e+00  3.09821707e-03
1.54611922e-01  1.95061764e-04  2.52761263e-04  3.91222972e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38296297e+00  2.38606153e+00  3.09855878e-03  2.59957541e+00  2.60267365e+00  3.09823503e-03
1.54752096e-01  1.95070386e-04  2.52772554e-04  3.91240934e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38305519e+00  2.38615377e+00  3.09857674e-03  2.59966763e+00  2.60276589e+00  3.09825299e-03
1.54892270e-01  1.95079008e-04  2.52783846e-04  3.91258896e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38314741e+00  2.38624600e+00  3.09859471e-03  2.59975985e+00  2.60285812e+00  3.09827095e-03
1.55032444e-01  1.95087630e-04  2.52795138e-04  3.91276857e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38323962e+00  2.38633823e+00  3.09861267e-03  2.59985206e+00  2.60295035e+00  3.09828891e-03
1.55172618e-01  1.95096251e-04  2.52806429e-04  3.91294818e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38333183e+00  2.38643046e+00  3.09863063e-03  2.59994427e+00  2.60304257e+00  3.09830687e-03
1.55312792e-01  1.95104873e-04  2.52817721e-04  3.91312779e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38342403e+00  2.38652267e+00  3.09864859e-03  2.60003647e+00  2.60313479e+00  3.09832483e-03
1.55452966e-01  1.95113492e-04  2.52829009e-04  3.91330736e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38351622e+00  2.38661489e+00  3.09866655e-03  2.60012866e+00  2.60322700e+00  3.09834279e-03
1.55593140e-01  1.95122112e-04  2.52840298e-04  3.91348692e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38360841e+00  2.38670709e+00  3.09868450e-03  2.60022085e+00  2.60331921e+00  3.09836075e-03
1.55733314e-01  1.95130733e-04  2.52851589e-04  3.91366653e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38370059e+00  2.38679929e+00  3.09870246e-03  2.60031303e+00  2.60341141e+00  3.09837871e-03
1.55873488e-01  1.95139353e-04  2.52862878e-04  3.91384609e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38379277e+00  2.38689149e+00  3.09872042e-03  2.60040521e+00  2.60350361e+00  3.09839666e-03
1.56013662e-01  1.95147974e-04  2.52874168e-04  3.91402567e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38388494e+00  2.38698368e+00  3.09873838e-03  2.60049738e+00  2.60359580e+00  3.09841462e-03
1.56153836e-01  1.95156593e-04  2.52885457e-04  3.91420523e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38397711e+00  2.38707586e+00  3.09875633e-03  2.60058955e+00  2.60368798e+00  3.09843258e-03
1.56294010e-01  1.95165211e-04  2.52896743e-04  3.91438476e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38406927e+00  2.38716804e+00  3.09877429e-03  2.60068171e+00  2.60378016e+00  3.09845053e-03
1.56434184e-01  1.95173830e-04  2.52908031e-04  3.91456430e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38416142e+00  2.38726022e+00  3.09879224e-03  2.60077387e+00  2.60387233e+00  3.09846849e-03
1.56574358e-01  1.95182449e-04  2.52919319e-04  3.91474385e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38425357e+00  2.38735238e+00  3.09881020e-03  2.60086602e+00  2.60396450e+00  3.09848644e-03
1.56714532e-01  1.95191068e-04  2.52930606e-04  3.91492338e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38434572e+00  2.38744455e+00  3.09882815e-03  2.60095816e+00  2.60405666e+00  3.09850439e-03
1.56854706e-01  1.95199687e-04  2.52941894e-04  3.91510292e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38443786e+00  2.38753670e+00  3.09884610e-03  2.60105030e+00  2.60414882e+00  3.09852235e-03
1.56994880e-01  1.95208305e-04  2.52953180e-04  3.91528244e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38452999e+00  2.38762885e+00  3.09886405e-03  2.60114243e+00  2.60424097e+00  3.09854030e-03
1.57135054e-01  1.95216922e-04  2.52964466e-04  3.91546195e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38462212e+00  2.38772100e+00  3.09888200e-03  2.60123456e+00  2.60433312e+00  3.09855825e-03
1.57275228e-01  1.95225540e-04  2.52975752e-04  3.91564147e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38471424e+00  2.38781314e+00  3.09889996e-03  2.60132668e+00  2.60442526e+00  3.09857620e-03
1.57415402e-01  1.95234156e-04  2.52987036e-04  3.91582095e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38480636e+00  2.38790527e+00  3.09891790e-03  2.60141880e+00  2.60451739e+00  3.09859415e-03
1.57555576e-01  1.95242774e-04  2.52998323e-04  3.91600047e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38489847e+00  2.38799740e+00  3.09893586e-03  2.60151091e+00  2.60460952e+00  3.09861210e-03
1.57695750e-01  1.95251390e-04  2.53009606e-04  3.91617993e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38499057e+00  2.38808953e+00  3.09895380e-03  2.60160301e+00  2.60470164e+00  3.09863005e-03
1.57835924e-01  1.95260007e-04  2.53020891e-04  3.91635942e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38508267e+00  2.38818164e+00  3.09897175e-03  2.60169511e+00  2.60479376e+00  3.09864800e-03
1.57976098e-01  1.95268623e-04  2.53032175e-04  3.91653890e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38517477e+00  2.38827375e+00  3.09898970e-03  2.60178721e+00  2.60488587e+00  3.09866595e-03
1.58116272e-01  1.95277240e-04  2.53043460e-04  3.91671838e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38526685e+00  2.38836586e+00  3.09900765e-03  2.60187929e+00  2.60497798e+00  3.09868389e-03
1.58256446e-01  1.95285855e-04  2.53054743e-04  3.91689784e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38535894e+00  2.38845796e+00  3.09902559e-03  2.60197138e+00  2.60507008e+00  3.09870184e-03
1.58396620e-01  1.95294472e-04  2.53066027e-04  3.91707731e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38545101e+00  2.38855006e+00  3.09904354e-03  2.60206345e+00  2.60516217e+00  3.09871979e-03
1.58536794e-01  1.95303086e-04  2.53077308e-04  3.91725674e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38554309e+00  2.38864215e+00  3.09906148e-03  2.60215553e+00  2.60525426e+00  3.09873773e-03
1.58676968e-01  1.95311701e-04  2.53088590e-04  3.91743619e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38563515e+00  2.38873423e+00  3.09907943e-03  2.60224759e+00  2.60534635e+00  3.09875567e-03
1.58817142e-01  1.95320316e-04  2.53099873e-04  3.91761564e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38572721e+00  2.38882631e+00  3.09909737e-03  2.60233965e+00  2.60543843e+00  3.09877362e-03
1.58957316e-01  1.95328930e-04  2.53111154e-04  3.91779506e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38581927e+00  2.38891838e+00  3.09911532e-03  2.60243171e+00  2.60553050e+00  3.09879156e-03
1.59097490e-01  1.95337544e-04  2.53122434e-04  3.91797448e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38591132e+00  2.38901045e+00  3.09913326e-03  2.60252376e+00  2.60562257e+00  3.09880950e-03
1.59237664e-01  1.95346158e-04  2.53133716e-04  3.91815390e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38600336e+00  2.38910251e+00  3.09915120e-03  2.60261580e+00  2.60571463e+00  3.09882745e-03
1.59377838e-01  1.95354773e-04  2.53144997e-04  3.91833333e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38609540e+00  2.38919457e+00  3.09916914e-03  2.60270784e+00  2.60580669e+00  3.09884539e-03
1.59518012e-01  1.95363386e-04  2.53156277e-04  3.91851273e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38618743e+00  2.38928662e+00  3.09918708e-03  2.60279987e+00  2.60589874e+00  3.09886333e-03
1.59658186e-01  1.95371999e-04  2.53167557e-04  3.91869213e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38627946e+00  2.38937866e+00  3.09920502e-03  2.60289190e+00  2.60599078e+00  3.09888127e-03
1.59798360e-01  1.95380612e-04  2.53178836e-04  3.91887151e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38637148e+00  2.38947070e+00  3.09922296e-03  2.60298392e+00  2.60608282e+00  3.09889921e-03
1.59938534e-01  1.95389225e-04  2.53190115e-04  3.91905090e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38646350e+00  2.38956274e+00  3.09924090e-03  2.60307594e+00  2.60617485e+00  3.09891715e-03
1.60078708e-01  1.95397838e-04  2.53201395e-04  3.91923029e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38655551e+00  2.38965477e+00  3.09925884e-03  2.60316795e+00  2.60626688e+00  3.09893509e-03
1.60218882e-01  1.95406450e-04  2.53212674e-04  3.91940968e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38664751e+00  2.38974679e+00  3.09927678e-03  2.60325995e+00  2.60635891e+00  3.09895302e-03
1.60359056e-01  1.95415062e-04  2.53223951e-04  3.91958903e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38673951e+00  2.38983881e+00  3.09929471e-03  2.60335195e+00  2.60645092e+00  3.09897096e-03
1.60499230e-01  1.95423673e-04  2.53235228e-04  3.91976838e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38683150e+00  2.38993082e+00  3.09931265e-03  2.60344395e+00  2.60654293e+00  3.09898889e-03
1.60639404e-01  1.95432285e-04  2.53246507e-04  3.91994776e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38692349e+00  2.39002282e+00  3.09933059e-03  2.60353593e+00  2.60663494e+00  3.09900683e-03
1.60779578e-01  1.95440898e-04  2.53257785e-04  3.92012713e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38701548e+00  2.39011482e+00  3.09934852e-03  2.60362792e+00  2.60672694e+00  3.09902477e-03
1.60919752e-01  1.95449508e-04  2.53269061e-04  3.92030646e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38710745e+00  2.39020682e+00  3.09936646e-03  2.60371989e+00  2.60681894e+00  3.09904270e-03
1.61059926e-01  1.95458118e-04  2.53280337e-04  3.92048578e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38719942e+00  2.39029881e+00  3.09938439e-03  2.60381187e+00  2.60691093e+00  3.09906063e-03
1.61200100e-01  1.95466729e-04  2.53291612e-04  3.92066511e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38729139e+00  2.39039079e+00  3.09940232e-03  2.60390383e+00  2.60700291e+00  3.09907857e-03
1.61340274e-01  1.95475340e-04  2.53302890e-04  3.92084445e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38738335e+00  2.39048277e+00  3.09942025e-03  2.60399579e+00  2.60709489e+00  3.09909650e-03
1.61480448e-01  1.95483950e-04  2.53314165e-04  3.92102377e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38747531e+00  2.39057474e+00  3.09943819e-03  2.60408775e+00  2.60718686e+00  3.09911443e-03
1.61620622e-01  1.95492559e-04  2.53325439e-04  3.92120307e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38756725e+00  2.39066671e+00  3.09945612e-03  2.60417970e+00  2.60727883e+00  3.09913236e-03
1.61760796e-01  1.95501170e-04  2.53336715e-04  3.92138239e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38765920e+00  2.39075867e+00  3.09947405e-03  2.60427164e+00  2.60737079e+00  3.09915030e-03
1.61900970e-01  1.95509779e-04  2.53347990e-04  3.92156170e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38775114e+00  2.39085063e+00  3.09949198e-03  2.60436358e+00  2.60746275e+00  3.09916823e-03
1.62041144e-01  1.95518388e-04  2.53359263e-04  3.92174098e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38784307e+00  2.39094258e+00  3.09950991e-03  2.60445551e+00  2.60755470e+00  3.09918615e-03
1.62181318e-01  1.95526996e-04  2.53370536e-04  3.92192025e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38793500e+00  2.39103452e+00  3.09952784e-03  2.60454744e+00  2.60764664e+00  3.09920408e-03
1.62321492e-01  1.95535605e-04  2.53381810e-04  3.92209954e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38802692e+00  2.39112646e+00  3.09954576e-03  2.60463936e+00  2.60773858e+00  3.09922201e-03
1.62461666e-01  1.95544213e-04  2.53393082e-04  3.92227881e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38811883e+00  2.39121840e+00  3.09956369e-03  2.60473128e+00  2.60783052e+00  3.09923994e-03
1.62601840e-01  1.95552821e-04  2.53404355e-04  3.92245808e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38821074e+00  2.39131033e+00  3.09958162e-03  2.60482319e+00  2.60792244e+00  3.09925786e-03
1.62742014e-01  1.95561430e-04  2.53415628e-04  3.92263736e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38830265e+00  2.39140225e+00  3.09959955e-03  2.60491509e+00  2.60801437e+00  3.09927579e-03
1.62882188e-01  1.95570036e-04  2.53426899e-04  3.92281659e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38839455e+00  2.39149417e+00  3.09961747e-03  2.60500699e+00  2.60810628e+00  3.09929372e-03
1.63022362e-01  1.95578644e-04  2.53438171e-04  3.92299585e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38848644e+00  2.39158608e+00  3.09963540e-03  2.60509888e+00  2.60819820e+00  3.09931164e-03
1.63162536e-01  1.95587251e-04  2.53449442e-04  3.92317510e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38857833e+00  2.39167798e+00  3.09965332e-03  2.60519077e+00  2.60829010e+00  3.09932957e-03
1.63302710e-01  1.95595859e-04  2.53460714e-04  3.92335434e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38867021e+00  2.39176989e+00  3.09967124e-03  2.60528266e+00  2.60838200e+00  3.09934749e-03
1.63442884e-01  1.95604465e-04  2.53471984e-04  3.92353357e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38876209e+00  2.39186178e+00  3.09968917e-03  2.60537453e+00  2.60847390e+00  3.09936541e-03
1.63583058e-01  1.95613072e-04  2.53483255e-04  3.92371280e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38885396e+00  2.39195367e+00  3.09970709e-03  2.60546640e+00  2.60856579e+00  3.09938334e-03
1.63723232e-01  1.95621678e-04  2.53494525e-04  3.92389201e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38894583e+00  2.39204555e+00  3.09972501e-03  2.60555827e+00  2.60865767e+00  3.09940126e-03
1.63863406e-01  1.95630283e-04  2.53505794e-04  3.92407122e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38903769e+00  2.39213743e+00  3.09974293e-03  2.60565013e+00  2.60874955e+00  3.09941918e-03
1.64003580e-01  1.95638889e-04  2.53517064e-04  3.92425044e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38912955e+00  2.39222931e+00  3.09976085e-03  2.60574199e+00  2.60884142e+00  3.09943710e-03
1.64143754e-01  1.95647495e-04  2.53528333e-04  3.92442964e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38922140e+00  2.39232117e+00  3.09977877e-03  2.60583384e+00  2.60893329e+00  3.09945502e-03
1.64283928e-01  1.95656100e-04  2.53539602e-04  3.92460883e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38931324e+00  2.39241304e+00  3.09979669e-03  2.60592568e+00  2.60902515e+00  3.09947294e-03
1.64424102e-01  1.95664705e-04  2.53550869e-04  3.92478801e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38940508e+00  2.39250489e+00  3.09981461e-03  2.60601752e+00  2.60911701e+00  3.09949086e-03
1.64564276e-01  1.95673309e-04  2.53562137e-04  3.92496719e-04  2.13904786e-01  2.16612118e-01  2.70733176e-03  2.38949691e+00  2.39259674e+00  3.09983253e-03  2.60610935e+00  2.60920886e+00  3.09950877e-03
